Q1_1Way;[True, [1, 4294967296, 131072, 32]];98894;10_20_10;100_1000_10;1687024994.8680468
Q1_1Way;[True, [1, 4294967296, 131072, 32]];98894;10_20_10;100_1000_10;1687025098.5199168
Q1_1Way;[True, [1, 4294967296, 131072, 32]];98894;10_20_10;100_1000_10;1687025121.3262336
Q1_1Way;[True, [1, 4294967296, 131072, 32]];98894;10_20_10;100_1000_10;1687025125.6514049
Errado!

Errado!

Errado!

Errado!

Q1_1Way;[True, [1, 4294967296, 131072, 32]];98894;10_20_10;100_1000_10;1687025441.3185966
Q1_1Way;[True, [1, 4294967296, 131072, 32]];98894;10_20_10;100_1000_10;1687025450.129407
Q1_1Way;[True, [1, 4294967296, 131072, 32]];98894;10_20_10;100_1000_10;1687025462.572195
Q1_1Way;[True, [1, 4294967296, 131072, 32]];98894;10_20_10;100_1000_10;1687025488.9800851
Q1_1Way;[True, [1, 4294967296, 131072, 32]];98894;10_20_10;100_1000_10;1687025497.0136695
Q1_1Way;[True, [1, 4294967296, 131072, 32]];98894;10_20_10;100_1000_10;1687025543.4136653
Q1_1Way;[True, [1, 4294967296, 131072, 32]];98894;10_20_10;100_1000_10;1687025620.553856
Q1_1Way;[True, [1, 4294967296, 131072, 32]];98894;10_20_10;100_1000_10;1687025649.2297559
[15, 2, 5] [1, 4294967296, 131072, 32]
Q1_1Way;[True, [1, 4294967296, 131072, 32]];98894;10_20_10;100_1000_10;1687025716.562841
[15, 2, 5] [1, 4294967296, 131072, 32]
{'tag': 15, 'cache': 12, 'bloco': 5}

Q1_1Way;[False, [1, 4294967296, 131072, 32]];98894;10_20_10;100_1000_10;1687025788.3098803
Q1_1Way;[False, [1, 4294967296, 131072, 32]];98894;10_20_10;100_1000_10;1687025923.5284557
Q1_1Way;[False, [1, 4294967296, 131072, 32]];98894;10_20_10;100_1000_10;1687025927.0665364
Q1_1Way;[False, [1, 4294967296, 131072, 32]];98894;10_20_10;100_1000_10;1687025931.0809922
Q1_1Way;[False, [1, 4294967296, 131072, 32]];98894;10_20_10;100_1000_10;1687025934.3887079
Q1_1Way;[False, [1, 4294967296, 131072, 32]];98894;10_20_10;100_1000_10;1687025944.3769743
Q1_1Way;[False, [1, 4294967296, 131072, 32]];98894;10_20_10;100_1000_10;1687025947.0766265
Q1_1Way;[False, [1, 4294967296, 131072, 32]];98894;10_20_10;100_1000_10;1687026289.4895391
Q1_1Way;[False, [1, 4294967296, 131072, 32]];98894;10_20_10;100_1000_10;1687026305.6476612
Q1_1Way;[False, [1, 4294967296, 131072, 32]];98894;10_20_10;100_1000_10;1687026470.243056
Q1_1Way;[False, [1, 4294967296, 131072, 32]];98894;10_20_10;100_1000_10;1687026477.338276
Q1_1Way;[False, [1, 4294967296, 131072, 32]];98894;10_20_10;100_1000_10;1687026559.9423115
Q1_1Way;[False, [1, 4294967296, 131072, 32]];98894;10_20_10;100_1000_10;1687026572.4058867
Q1_1Way;[False, [1, 4294967296, 131072, 32]];98894;10_20_10;100_1000_10;1687026575.2105243
Q1_1Way;[False, [1, 4294967296, 131072, 32]];98894;10_20_10;100_1000_10;1687026580.627812
Q1_1Way;[False, [1, 4294967296, 131072, 32]];98894;10_20_10;100_1000_10;1687026583.5298748
Q1_1Way;[False, [1, 4294967296, 131072, 32]];98894;10_20_10;100_1000_10;1687026594.8612626
Q1_1Way;[False, [1, 4294967296, 131072, 32]];98894;10_20_10;100_1000_10;1687026598.1175392
Q1_1Way;[False, [1, 4294967296, 131072, 32]];98894;10_20_10;100_1000_10;1687026600.7741733
Q1_1Way;[False, [1, 4294967296, 131072, 32]];98894;10_20_10;100_1000_10;1687026603.3704746
Q1_1Way;[False, [1, 4294967296, 131072, 32]];98894;10_20_10;100_1000_10;1687026705.5349872
Q1_1Way;[False, [1, 4294967296, 131072, 32]];98894;10_20_10;100_1000_10;1687026712.377425
Q1_1Way;[True, [1, 4294967296, 131072, 32]];98894;10_20_10;100_1000_10;1687026719.3409638
Q1_1Way;[True, [1, 4294967296, 131072, 32]];98894;10_20_10;100_1000_10;1687026725.3704708
Q1_1Way;[True, [1, 4294967296, 131072, 32]];98894;10_20_10;100_1000_10;1687026816.0496235
Q1_1Way;[True, [1, 4294967296, 131072, 32]];98894;10_20_10;100_1000_10;1687026830.0220304
Q1_1Way;[True, [1, 4294967296, 131072, 32]];98894;10_20_10;100_1000_10;1687026909.6698194
Q1_1Way;[True, [1, 4294967296, 131072, 32]];98894;10_20_10;100_1000_10;1687026919.8574262
Q1_1Way;[True, [1, 4294967296, 131072, 32]];98894;10_20_10;100_1000_10;1687026957.551529
Q1_1Way;[True, [1, 4294967296, 131072, 32]];98894;10_20_10;100_1000_10;1687027002.0424502
Q1_1Way;[True, [1, 4294967296, 131072, 32]];98894;10_20_10;100_1000_10;1687027005.8702478
Q1_1Way;[True, [1, 4294967296, 131072, 32]];98894;10_20_10;100_1000_10;1687027066.9933693
Q1_1Way;[True, [1, 4294967296, 131072, 32]];98894;10_20_10;100_1000_10;1687027074.3740742
Q1_1Way;[True, [1, 4294967296, 131072, 32]];98894;10_20_10;100_1000_10;1687027078.1950254
Q1_1Way;[True, [1, 4294967296, 131072, 32]];98894;10_20_10;100_1000_10;1687027083.4791672
Q1_1Way;[True, [1, 4294967296, 131072, 32]];98894;10_20_10;100_1000_10;1687027092.432269
Q1_1Way;[True, [1, 4294967296, 131072, 32]];98894;10_20_10;100_1000_10;1687027166.2842221
Q1_1Way;[True, [1, 4294967296, 131072, 32]];98894;10_20_10;100_1000_10;1687027181.3637273
Q1_1Way;[True, [1, 4294967296, 131072, 32]];98894;10_20_10;100_1000_10;18_29_3
Q1_1Way;[True, [1, 4294967296, 131072, 32]];98894;10_20_10;100_1000_10;18_29_3
Q1_1Way;[True, [1, 4294967296, 131072, 32]];98894;10_20_10;100_1000_10;18_29_3
Q1_1Way;[True, [1, 4294967296, 131072, 32]];98894;10_20_10;100_1000_10;18_29_3
Q1_1Way;[True, [1, 4294967296, 131072, 32]];98894;10_20_10;100_1000_10;18_29_3
Q1_1Way;[True, [1, 4294967296, 131072, 32]];98894;10_20_10;100_1000_10;18_29_3
Q1_1Way;[True, [1, 4294967296, 131072, 32]];98894;10_20_10;100_1000_10;18_29_3
Q1_1Way;[True, [1, 4294967296, 131072, 32]];98894;10_20_10;100_1000_10;18_29_3
Q1_1Way;[True, [1, 4294967296, 131072, 32]];98894;10_20_10;100_1000_10;18_29_3
Q1_1Way;[True, [1, 4294967296, 131072, 32]];98894;10_20_10;100_1000_10;18_29_3
Q1_1Way;[True, [1, 4294967296, 131072, 32]];98894;10_20_10;100_1000_10;18_29_3
Q1_1Way;[True, [1, 4294967296, 131072, 32]];98894;10_20_10;100_1000_10;18_29_3
Q1_1Way;[True, [1, 4294967296, 131072, 32]];98894;10_20_10;100_1000_10;18_29_3
Q1_1Way;[True, [1, 4294967296, 131072, 32]];98894;10_20_10;100_1000_10;18_29_3
Q1_1Way;[True, [1, 4294967296, 131072, 32]];98894;10_20_10;100_1000_10;18_29_3
Q1_1Way;[True, [1, 4294967296, 131072, 32]];98894;10_20_10;100_1000_10;18_29_3
Q1_1Way;[True, [1, 4294967296, 131072, 32]];98894;10_20_10;100_1000_10;18_29_3
Q1_1Way;[True, [1, 4294967296, 131072, 32]];98894;10_20_10;100_1000_10;18_29_3
Q1_1Way;[True, [1, 4294967296, 131072, 32]];98894;10_20_10;100_1000_10;18_29_3
Q1_1Way;[True, [1, 4294967296, 131072, 32]];98894;10_20_10;100_1000_10;18_29_3
Q1_1Way;[True, [1, 4294967296, 131072, 32]];98894;10_20_10;100_1000_10;18_29_3
Q1_1Way;[True, [1, 4294967296, 131072, 32]];98894;10_20_10;100_1000_10;18_29_3
Q1_1Way;[True, [1, 4294967296, 131072, 32]];98894;10_20_10;100_1000_10;18_29_3
Q1_1Way;[True, [1, 4294967296, 131072, 32]];98894;10_20_10;100_1000_10;18_29_3
Q1_1Way;[True, [1, 4294967296, 131072, 32]];98894;10_20_10;100_1000_10;18_29_3
Q1_1Way;[True, [1, 4294967296, 131072, 32]];98894;10_20_10;100_1000_10;18_29_3
Q1_1Way;[True, [1, 4294967296, 131072, 32]];98894;10_20_10;100_1000_10;18_29_3
Q1_1Way;[True, [1, 4294967296, 131072, 32]];98894;10_20_10;100_1000_10;18_29_3
Q1_1Way;[True, [1, 4294967296, 131072, 32]];98894;10_20_10;100_1000_10;18_29_3
Q1_1Way;[True, [1, 4294967296, 131072, 32]];98894;10_20_10;100_1000_10;18_29_3
Q1_1Way;[True, [1, 4294967296, 131072, 32]];98894;10_20_10;100_1000_10;18_29_3
Q1_1Way;[True, [1, 4294967296, 131072, 32]];98894;10_20_10;100_1000_10;18_29_3
Q1_1Way;[True, [1, 4294967296, 131072, 32]];98894;10_20_10;100_1000_10;18_29_3
Q1_1Way;[True, [1, 4294967296, 131072, 32]];98894;10_20_10;100_1000_10;18_29_3
Q1_1Way;[True, [1, 4294967296, 131072, 32]];98894;10_20_10;100_1000_10;18_29_3
Q1_1Way;[True, [1, 4294967296, 131072, 32]];98894;10_20_10;100_1000_10;18_29_3
Q1_1Way;[True, [1, 4294967296, 131072, 32]];98894;10_20_10;100_1000_10;18_29_3
Q1_1Way;[True, [1, 4294967296, 131072, 32]];98894;10_20_10;100_1000_10;1687028706.7773476
Q1_1Way;[True, [1, 4294967296, 131072, 32]];98894;10_20_10;100_1000_10;1687028769.0759265
Q1_1Way;[True, [1, 4294967296, 131072, 32]];98894;10_20_10;100_1000_10;1687029091.0117025
Q1_1Way;[True, [1, 4294967296, 131072, 32]];98894;10_20_10;100_1000_10;1687029108.916353
Q1_1Way;[True, [1, 4294967296, 131072, 32]];98894;10_20_10;100_1000_10;1687029119.4612598
Q1_1Way;[True, [1, 4294967296, 131072, 32]];98894;10_20_10;100_1000_10;1687029175.195064
Q1_1Way;[True, [1, 4294967296, 131072, 32]];98894;10_20_10;100_1000_10;1687029181.852036
Q1_1Way;[True, [1, 4294967296, 131072, 32]];98894;10_20_10;100_1000_10;1687029186.9143112
Q1_1Way;[True, [1, 4294967296, 131072, 32]];98894;10_20_10;100_1000_10;1687029194.1046302
Q1_1Way;[True, [1, 4294967296, 131072, 32]];98894;10_20_10;100_1000_10;1687029211.049256
Q1_1Way;[True, [1, 4294967296, 131072, 32]];98894;10_20_10;100_1000_10;1687029216.2533424
Q1_1Way;[True, [1, 4294967296, 131072, 32]];98894;10_20_10;100_1000_10;1687029222.2856622
Q1_1Way;[False, [1, 4294967296, 131072, 32]];98894;10_20_10;100_1000_10;1687029239.5900998
Q1_1Way;[False, [1, 4294967296, 131072, 32]];98894;10_20_10;100_1000_10;1687029253.762602
Q1_1Way;[False, [1, 4294967296, 131072, 32]];98894;10_20_10;100_1000_10;1687029257.0597322
Q1_1Way;[False, [1, 4294967296, 131072, 32]];98894;10_20_10;100_1000_10;1687029260.631623
Q1_1Way;[False, [1, 4294967296, 131072, 32]];98894;10_20_10;100_1000_10;1687029267.356491
Q1_1Way;[False, [1, 4294967296, 131072, 32]];98894;10_20_10;100_1000_10;1687029270.243847
Q1_1Way;[False, [1, 4294967296, 131072, 32]];98894;10_20_10;100_1000_10;1687029994.4137795
Q1_1Way;[False, [1, 4294967296, 131072, 32]];98894;10_20_10;100_1000_10;1687029999.2033653
Q1_1Way;[False, [1, 4294967296, 131072, 32]];98894;10_20_10;100_1000_10;1687030001.9084084
Q1_1Way;[False, [1, 4294967296, 131072, 32]];98894;10_20_10;100_1000_10;1687030003.962562
Q1_1Way;[True, [1, 4294967296, 131072, 32]];98894;10_20_10;100_1000_10;1687030017.0182226
Q1_1Way;[True, [1, 4294967296, 131072, 32]];98894;10_20_10;100_1000_10;1687030019.6360748
Q1_1Way;[True, [1, 4294967296, 131072, 32]];98894;10_20_10;100_1000_10;1687030022.534322
Q1_1Way;[True, [1, 4294967296, 131072, 32]];98894;10_20_10;100_1000_10;1687030026.5982487
q1;[False, [1, 4294967296, 131072, 32]];98894;10_10_10;20_20_20;20_52_0
q1;[True, [1, 4294967296, 131072, 32]];98894;10_10_10;20_20_20;20_52_0
q1;[True, [1, 4294967296, 131072, 32]];98894;10_10_10;20_20_20;20_52_0
q1;[True, [1, 4294967296, 131072, 32]];98894;10_10_10;20_20_20;20_52_0
q1;[True, [1, 4294967296, 131072, 32]];98894;10_10_10;20_20_20;20_52_0
q1;[True, [1, 4294967296, 131072, 32]];98894;10_10_10;20_20_20;20_52_0
q1;[True, [1, 4294967296, 131072, 32]];98894;10_10_10;20_20_20;20_52_0
q1;[True, [1, 4294967296, 131072, 32]];98894;10_10_10;20_20_20;20_52_0
q1;[True, [1, 4294967296, 131072, 32]];98894;10_10_10;20_20_20;20_52_0
q1;[True, [1, 4294967296, 131072, 32]];98894;10_10_10;20_20_20;20_52_0
q1;[True, [1, 4294967296, 131072, 32]];98894;10_10_10;20_20_20;20_52_0
q1;[True, [1, 4294967296, 131072, 32]];98894;10_10_10;20_20_20;20_52_0
q1;[True, [1, 4294967296, 131072, 32]];98894;10_10_10;20_20_20;20_52_0
q1;[True, [1, 4294967296, 131072, 32]];98894;10_10_10;20_20_20;20_52_0
q1;[True, [1, 4294967296, 131072, 32]];98894;10_10_10;20_20_20;20_52_0
q1;[True, [1, 4294967296, 131072, 32]];98894;10_10_10;20_20_20;20_52_0
q1;[True, [1, 4294967296, 131072, 32]];98894;10_10_10;20_20_20;20_52_0
q1;[True, [1, 4294967296, 131072, 32]];98894;10_10_10;20_20_20;20_52_0
q1;[True, [1, 4294967296, 131072, 32]];98894;10_10_10;20_20_20;20_52_0
q1;[True, [1, 4294967296, 131072, 32]];98894;10_10_10;20_20_20;20_52_0
Q1_1Way;[False, [1, 4294967296, 131072, 32]];98894;10_20_10;100_1000_10;21_42_6
Q1_1Way;[True, [1, 4294967296, 131072, 32]];98894;10_20_10;100_1000_10;21_42_6
Q1_1Way;[True, [1, 4294967296, 131072, 32]];98894;10_20_10;100_1000_10;21_42_6
Q1_1Way;[True, [1, 4294967296, 131072, 32]];98894;10_20_10;100_1000_10;21_42_6
Q1_1Way;[True, [1, 4294967296, 131072, 32]];98894;10_20_10;100_1000_10;21_42_6
Q1_1Way;[True, [1, 4294967296, 131072, 32]];98894;10_20_10;100_1000_10;21_42_6
Q1_1Way;[True, [1, 4294967296, 131072, 32]];98894;10_20_10;100_1000_10;21_42_6
Q1_1Way;[True, [1, 4294967296, 131072, 32]];98894;10_20_10;100_1000_10;21_42_6
Q1_1Way;[True, [1, 4294967296, 131072, 32]];98894;10_20_10;100_1000_10;21_42_6
Q1_1Way;[True, [1, 4294967296, 131072, 32]];98894;10_20_10;100_1000_10;21_42_6
Q1_1Way;[True, [1, 4294967296, 131072, 32]];98894;10_20_10;100_1000_10;21_42_6
Q1_1Way;[True, [1, 4294967296, 131072, 32]];98894;10_20_10;100_1000_10;21_42_6
Q1_1Way;[True, [1, 4294967296, 131072, 32]];98894;10_20_10;100_1000_10;21_42_6
Q1_1Way;[False, [1, 4294967296, 131072, 32]];98894;10_20_10;100_1000_10;21_42_6
Q1_1Way;[True, [1, 4294967296, 131072, 32]];98894;10_20_10;100_1000_10;21_42_6
Q1_1Way;[False, [1, 536870912, 65536, 8]];98894;13_29_47;13_29_50;13_20_12
Q1_1Way;[False, [1, 4294967296, 131072, 128]];98894;13_30_55;13_30_58;13_20_12
Q1_1Way;[False, [1, 1073741824, 131072, 256]];98894;13_37_45;13_37_47;13_20_12
Q1_1Way;[False, [1, 34359738368, 131072, 256]];98894;13_40_36;13_40_39;13_20_12
Q1_1Way;[False, [1, 17179869184, 33554432, 128]];98894;13_41_15;13_41_17;13_20_12
Q1_1Way;[False, [1, 17179869184, 16777216, 32]];98894;13_42_43;13_42_45;13_20_12
Q1_1Way;[False, [1, 34359738368, 262144, 16]];98894;13_43_23;13_43_26;13_20_12
Q1_1Way;[False, [1, 4294967296, 65536, 8]];98894;13_45_16;13_45_18;13_20_12
Q1_1Way;[False, [1, 2147483648, 33554432, 32]];98894;13_58_42;13_58_45;13_20_12
Q1_1Way;[False, [1, 536870912, 65536, 16]];98894;14_2_23;14_2_26;13_20_12
Q1_1Way;[False, [1, 1073741824, 65536, 8]];98894;14_2_58;14_3_0;13_20_12
Q1_1Way;[False, [1, 34359738368, 262144, 256]];98894;14_3_53;14_3_56;13_20_12
Q1_1Way;[False, [1, 1073741824, 131072, 256]];98894;14_6_5;14_6_10;13_20_12
Q1_1Way;[False, [1, 2147483648, 262144, 256]];98894;14_7_15;14_7_19;13_20_12
Q1_1Way;[False, [1, 2147483648, 262144, 256]];98894;14_7_19;14_7_25;13_20_12
Q1_1Way;[False, [1, 4294967296, 8388608, 32]];98894;14_16_47;14_16_53;13_20_12
Q1_1Way;[False, [1, 2147483648, 65536, 256]];98894;14_19_6;14_19_8;13_20_12
Q1_1Way;[False, [1, 2147483648, 65536, 256]];98894;14_19_8;14_19_17;13_20_12
Q1_1Way;[False, [1, 34359738368, 65536, 8]];98894;14_19_37;14_19_40;13_20_12
Q1_1Way;[False, [1, 2147483648, 16777216, 8]];98894;14_28_39;14_28_41;13_20_12
Q1_1Way;[False, [1, 2147483648, 16777216, 8]];98894;14_28_41;14_29_24;13_20_12 ['show_message']
Q1_1Way;[False, [1, 2147483648, 16777216, 8]];98894;14_29_24;14_29_55;13_20_12 ['show_message']
['show_message']

['show_message']
Q1_1Way;[False, [1, 2147483648, 16777216, 8]];98894;14_30_17;14_30_40;13_20_12 ['show_message']
Q1_1Way;[False, [1, 17179869184, 8388608, 256]];98894;14_35_25;14_35_49;13_20_12
Q1_1Way;[False, [1, 17179869184, 8388608, 64]];98894;14_37_58;14_38_0;13_20_12
Q1_1Way;[False, [1, 17179869184, 8388608, 64]];98894;14_38_0;14_38_6;13_20_12
Q1_1Way;[False, [1, 2147483648, 65536, 32]];98894;14_46_59;14_47_2;13_20_12
Q1_1Way;[False, [1, 2147483648, 65536, 32]];98894;14_47_2;14_47_23;13_20_12
Q1_1Way;[False, [1, 2147483648, 65536, 32]];98894;14_47_23;14_47_45;13_20_12
Q1_1Way;[False, [1, 1073741824, 33554432, 32]];98894;14_49_34;14_49_36;13_20_12
Q1_1Way;[False, [1, 1073741824, 33554432, 32]];98894;14_49_36;14_49_44;13_20_12
Q1_1Way;[False, [1, 1073741824, 16777216, 64]];98894;14_50_1;14_50_3;13_20_12
Q1_1Way;[True, [1, 1073741824, 16777216, 64]];98894;14_50_3;14_50_42;13_20_12
Q1_1Way;[False, [1, 1073741824, 16777216, 64]];98894;14_50_42;14_51_29;13_20_12
Q1_1Way;[False, [1, 1073741824, 262144, 128]];98894;14_51_34;14_51_37;13_20_12
Q1_1Way;[False, [1, 34359738368, 8388608, 8]];98894;14_52_2;14_52_5;13_20_12
Q1_1Way;[False, [1, 34359738368, 8388608, 8]];98894;14_52_5;14_52_31;13_20_12
Q1_1Way;[False, [1, 34359738368, 8388608, 8]];98894;14_52_31;14_52_48;13_20_12
['show_message']

{'form_question': 'Q1_1Way', 'answer': '[[12, 8, 4], [1, 536870912, 131072, 256]]', 'id': '98894', 'generate_time': '18_11_2', 'send_time': '18_11_58', 'session_start_time': '17_56_24', 'params': ['SHOW_SOLUTION']}
['SHOW_SOLUTION']

{'form_question': 'Q1_1Way', 'answer': '[[12, 8, 4], [1, 17179869184, 33554432, 128]]', 'id': '98894', 'generate_time': '18_12_50', 'send_time': '18_12_52', 'session_start_time': '17_56_24', 'params': ['SHOW_SOLUTION']}
<class 'list'> <class 'list'>

Q1_1Way;[False, [1, 2147483648, 8388608, 64]];98894;18_17_20;18_17_23;17_56_24;['SHOW_SOLUTION']
Q1_1Way;[False, [1, 2147483648, 8388608, 64]];98894;18_17_23;18_26_12;17_56_24;['SHOW_SOLUTION'];{'tag': 8, 'cache': 17, 'bloco': 6}
Q1_1Way;[False, [1, 2147483648, 8388608, 64]];98894;18_26_12;18_27_20;17_56_24;['SHOW_SOLUTION'];{'tag': 8, 'cache': 17, 'bloco': 6}
Q1_1Way;[False, [1, 2147483648, 8388608, 64]];98894;18_27_20;18_28_52;17_56_24;['SHOW_SOLUTION'];{'tag': 8, 'cache': 17, 'bloco': 6}
Q1_1Way;[False, [1, 2147483648, 8388608, 64]];98894;18_28_52;18_29_33;17_56_24;['SHOW_SOLUTION'];{'tag': 8, 'cache': 17, 'bloco': 6}
Q1_1Way;[False, [1, 2147483648, 8388608, 64]];98894;18_29_33;18_29_37;17_56_24;['SHOW_SOLUTION'];{'tag': 8, 'cache': 17, 'bloco': 6}
Q1_1Way;[False, [1, 2147483648, 8388608, 64]];98894;18_29_37;18_30_24;17_56_24;['SHOW_SOLUTION'];{'tag': 8, 'cache': 17, 'bloco': 6}
Q1_1Way;[False, [1, 2147483648, 8388608, 64]];98894;18_30_24;18_31_10;17_56_24;['SHOW_SOLUTION'];{'tag': 8, 'cache': 17, 'bloco': 6}
Q1_1Way;[False, [1, 2147483648, 8388608, 64]];98894;18_31_10;18_31_51;17_56_24;['SHOW_SOLUTION'];{'tag': 8, 'cache': 17, 'bloco': 6}
Q1_1Way;[False, [1, 2147483648, 8388608, 64]];98894;18_31_51;18_32_51;17_56_24;['SHOW_SOLUTION'];{'tag': 8, 'cache': 17, 'bloco': 6}
Q1_1Way;[False, [1, 2147483648, 8388608, 64]];98894;18_32_51;18_33_49;17_56_24;['SHOW_SOLUTION'];{'tag': 8, 'cache': 17, 'bloco': 6}
Q1_1Way;[False, [1, 2147483648, 8388608, 256]];98894;18_34_47;18_34_50;17_56_24;[]
Q1_1Way;[False, [1, 4294967296, 262144, 256]];98894;18_41_43;18_41_45;17_56_24;['SHOW_SOLUTION'];{'tag': 14, 'cache': 10, 'bloco': 8}
Q1_1Way;[False, [1, 34359738368, 16777216, 64]];98894;18_42_21;18_42_27;17_56_24;['SHOW_SOLUTION'];{'tag': 11, 'cache': 18, 'bloco': 6}
Q1_1Way;[False, [1, 34359738368, 16777216, 64]];98894;18_42_27;18_42_34;17_56_24;['SHOW_SOLUTION'];{'tag': 11, 'cache': 18, 'bloco': 6}
Q1_1Way;[False, [1, 34359738368, 262144, 128]];98894;18_43_39;18_43_41;17_56_24;['SHOW_SOLUTION'];{'tag': 17, 'cache': 11, 'bloco': 7}
Q1_1Way;[False, [1, 34359738368, 262144, 128]];98894;18_43_41;18_43_54;17_56_24;['SHOW_SOLUTION'];{'tag': 17, 'cache': 11, 'bloco': 7}
Q1_1Way;[False, [1, 34359738368, 262144, 128]];98894;18_43_54;18_44_27;17_56_24;['SHOW_SOLUTION'];{'tag': 17, 'cache': 11, 'bloco': 7}
Q1_1Way;[False, [1, 34359738368, 262144, 128]];98894;18_44_27;18_46_39;17_56_24;['SHOW_SOLUTION'];{'tag': 17, 'cache': 11, 'bloco': 7}
Q1_1Way;[False, [1, 17179869184, 131072, 128]];98894;18_46_56;18_46_57;17_56_24;['SHOW_SOLUTION'];{'tag': 17, 'cache': 10, 'bloco': 7}
Q1_1Way;[False, [1, 536870912, 8388608, 32]];98894;18_47_35;18_47_38;17_56_24;['SHOW_SOLUTION'];{'tag': 6, 'cache': 18, 'bloco': 5}
Q1_1Way;[False, [1, 536870912, 8388608, 256]];98894;18_47_57;18_48_2;17_56_24;['SHOW_SOLUTION'];{'tag': 6, 'cache': 15, 'bloco': 8}
Q1_1Way;[False, [1, 4294967296, 65536, 128]];98894;18_51_5;18_51_8;17_56_24;['SHOW_SOLUTION'];{'tag': 16, 'cache': 9, 'bloco': 7}
Q1_1Way;[False, [1, 2147483648, 131072, 8]];98894;18_53_37;18_53_41;17_56_24;['SHOW_SOLUTION'];{'tag': 14, 'cache': 14, 'bloco': 3}
Q1_1Way;[False, [1, 2147483648, 131072, 8]];98894;18_53_41;18_53_51;17_56_24;[]
Q1_1Way;[False, [1, 536870912, 65536, 32]];98894;18_54_17;18_54_21;17_56_24;[]
Q1_1Way;[False, [1, 536870912, 65536, 32]];98894;18_54_21;18_54_24;17_56_24;['SHOW_SOLUTION'];{'tag': 13, 'cache': 11, 'bloco': 5}
Q1_1Way;[True, [1, 536870912, 65536, 32]];98894;18_54_24;18_54_45;17_56_24;['SHOW_SOLUTION'];{'tag': 13, 'cache': 11, 'bloco': 5}
Q1_1Way;[True, [1, 536870912, 65536, 32]];98894;18_54_45;18_54_51;17_56_24;[]
Q1_1Way;[False, [8, 17179869184, 33554432, 8]];98894;18_56_6;18_56_16;17_56_24;['SHOW_SOLUTION'];{'tag': 12, 'cache': 19, 'bloco': 3}
Q1_1Way;[True, [8, 17179869184, 33554432, 8]];98894;18_56_16;18_56_30;17_56_24;['SHOW_SOLUTION'];{'tag': 12, 'cache': 19, 'bloco': 3}
Q1_1Way;[False, [1, 536870912, 16777216, 32]];98894;18_59_6;18_59_9;17_56_24;[]
Q1_1Way;[False, [1, 1073741824, 65536, 32]];<function uuid4 at 0x7efd47530ca0>;19_0_37;19_0_41;19_0_14;[]
